price|quantity|type|timestamp
37437000|0.0975|1|2023-05-08 19:14:23
37440000|1.3348|1|2023-05-08 19:14:23
37441000|0.0391|1|2023-05-08 19:14:23
37442000|0.21|1|2023-05-08 19:14:23
37425000|0.0051|0|2023-05-08 19:14:24
37424000|0.0049|0|2023-05-08 19:14:24
37423000|0.1961|0|2023-05-08 19:14:24
37421000|0.0105|0|2023-05-08 19:14:24
37419000|0.0836|0|2023-05-08 19:14:24
37435000|0.0642|1|2023-05-08 19:14:24
37437000|0.1465|1|2023-05-08 19:14:24
37440000|1.3348|1|2023-05-08 19:14:24
37441000|0.0391|1|2023-05-08 19:14:24
37442000|0.21|1|2023-05-08 19:14:24
37425000|0.0051|0|2023-05-08 19:14:25
37424000|0.0049|0|2023-05-08 19:14:25
37423000|0.1961|0|2023-05-08 19:14:25
37421000|0.0105|0|2023-05-08 19:14:25
37419000|0.0836|0|2023-05-08 19:14:25
37435000|0.0642|1|2023-05-08 19:14:25
37437000|0.1465|1|2023-05-08 19:14:25
37440000|1.3348|1|2023-05-08 19:14:25
37441000|0.0391|1|2023-05-08 19:14:25
37442000|0.21|1|2023-05-08 19:14:25
37425000|0.0051|0|2023-05-08 19:14:26
37424000|0.0049|0|2023-05-08 19:14:26
37423000|0.1961|0|2023-05-08 19:14:26
37421000|0.0105|0|2023-05-08 19:14:26
37419000|0.0836|0|2023-05-08 19:14:26
37435000|0.0642|1|2023-05-08 19:14:26
37437000|0.1465|1|2023-05-08 19:14:26
37440000|1.3348|1|2023-05-08 19:14:26
37441000|0.0391|1|2023-05-08 19:14:26
37442000|0.21|1|2023-05-08 19:14:26
37425000|0.0051|0|2023-05-08 19:14:27
37424000|0.0049|0|2023-05-08 19:14:27
37423000|0.1961|0|2023-05-08 19:14:27
37421000|0.0105|0|2023-05-08 19:14:27
37419000|0.0836|0|2023-05-08 19:14:27
37435000|0.0642|1|2023-05-08 19:14:27
37437000|0.1465|1|2023-05-08 19:14:27
37440000|1.3348|1|2023-05-08 19:14:27
37441000|0.0391|1|2023-05-08 19:14:27
37442000|0.21|1|2023-05-08 19:14:27
37425000|0.0051|0|2023-05-08 19:14:28
37424000|0.0049|0|2023-05-08 19:14:28
37423000|0.1961|0|2023-05-08 19:14:28
37421000|0.0105|0|2023-05-08 19:14:28
37419000|0.0836|0|2023-05-08 19:14:28
37435000|0.0353|1|2023-05-08 19:14:28
37437000|0.1465|1|2023-05-08 19:14:28
37440000|1.3348|1|2023-05-08 19:14:28
37441000|0.0391|1|2023-05-08 19:14:28
37442000|0.21|1|2023-05-08 19:14:28
37425000|0.0051|0|2023-05-08 19:14:29
37424000|0.0137|0|2023-05-08 19:14:29
37423000|0.2585|0|2023-05-08 19:14:29
37421000|0.0105|0|2023-05-08 19:14:29
37419000|0.1237|0|2023-05-08 19:14:29
37437000|1.2299|1|2023-05-08 19:14:29
37439000|0.0279|1|2023-05-08 19:14:29
37440000|1.3348|1|2023-05-08 19:14:29
37441000|0.0391|1|2023-05-08 19:14:29
37442000|0.21|1|2023-05-08 19:14:29
37425000|0.0051|0|2023-05-08 19:14:30
37424000|0.0137|0|2023-05-08 19:14:30
37423000|0.2585|0|2023-05-08 19:14:30
37422000|0.0399|0|2023-05-08 19:14:30
37421000|0.0105|0|2023-05-08 19:14:30
37437000|1.2262|1|2023-05-08 19:14:30
37439000|0.0279|1|2023-05-08 19:14:30
37440000|1.3348|1|2023-05-08 19:14:30
37441000|0.0361|1|2023-05-08 19:14:30
37442000|0.21|1|2023-05-08 19:14:30
37425000|0.0051|0|2023-05-08 19:14:31
37424000|0.0137|0|2023-05-08 19:14:31
37423000|0.2585|0|2023-05-08 19:14:31
37422000|0.0399|0|2023-05-08 19:14:31
37421000|0.0105|0|2023-05-08 19:14:31
37437000|1.2262|1|2023-05-08 19:14:31
37439000|0.0279|1|2023-05-08 19:14:31
37440000|1.3348|1|2023-05-08 19:14:31
37441000|0.0361|1|2023-05-08 19:14:31
37442000|0.21|1|2023-05-08 19:14:31
37425000|0.0051|0|2023-05-08 19:14:32
37424000|0.0137|0|2023-05-08 19:14:32
37423000|0.2585|0|2023-05-08 19:14:32
37422000|0.0399|0|2023-05-08 19:14:32
37421000|0.0105|0|2023-05-08 19:14:32
37437000|1.2262|1|2023-05-08 19:14:32
37439000|0.0279|1|2023-05-08 19:14:32
37440000|1.3348|1|2023-05-08 19:14:32
37441000|0.0361|1|2023-05-08 19:14:32
37442000|0.21|1|2023-05-08 19:14:32
37425000|0.0051|0|2023-05-08 19:14:33
37424000|0.0049|0|2023-05-08 19:14:33
37423000|0.2585|0|2023-05-08 19:14:33
37422000|0.0399|0|2023-05-08 19:14:33
37421000|0.0105|0|2023-05-08 19:14:33
37437000|1.2262|1|2023-05-08 19:14:33
37439000|0.0279|1|2023-05-08 19:14:33
37440000|1.3348|1|2023-05-08 19:14:33
37441000|0.0361|1|2023-05-08 19:14:33
37442000|0.21|1|2023-05-08 19:14:33
37425000|0.0051|0|2023-05-08 19:14:34
37424000|0.0049|0|2023-05-08 19:14:34
37423000|0.2585|0|2023-05-08 19:14:34
37422000|0.0399|0|2023-05-08 19:14:34
37421000|0.0105|0|2023-05-08 19:14:34
37437000|1.2577|1|2023-05-08 19:14:34
37439000|0.0279|1|2023-05-08 19:14:34
37440000|1.3348|1|2023-05-08 19:14:34
37441000|0.0361|1|2023-05-08 19:14:34
37442000|0.21|1|2023-05-08 19:14:34
37425000|0.0051|0|2023-05-08 19:14:35
37424000|0.0049|0|2023-05-08 19:14:35
37423000|0.2585|0|2023-05-08 19:14:35
37422000|0.0399|0|2023-05-08 19:14:35
37421000|0.0105|0|2023-05-08 19:14:35
37437000|1.2577|1|2023-05-08 19:14:35
37439000|0.0279|1|2023-05-08 19:14:35
37440000|1.3348|1|2023-05-08 19:14:35
37441000|0.0361|1|2023-05-08 19:14:35
37442000|0.21|1|2023-05-08 19:14:35
37425000|0.0051|0|2023-05-08 19:14:36
37424000|0.0049|0|2023-05-08 19:14:36
37423000|0.2585|0|2023-05-08 19:14:36
37422000|0.0399|0|2023-05-08 19:14:36
37421000|0.0187|0|2023-05-08 19:14:36
37437000|1.2577|1|2023-05-08 19:14:36
37439000|0.0279|1|2023-05-08 19:14:36
37440000|1.3348|1|2023-05-08 19:14:36
37441000|0.0361|1|2023-05-08 19:14:36
37442000|0.21|1|2023-05-08 19:14:36
37425000|0.0051|0|2023-05-08 19:14:37
37424000|0.0049|0|2023-05-08 19:14:37
37423000|0.2585|0|2023-05-08 19:14:37
37422000|0.0399|0|2023-05-08 19:14:37
37421000|0.0187|0|2023-05-08 19:14:37
37437000|1.2577|1|2023-05-08 19:14:37
37439000|0.0279|1|2023-05-08 19:14:37
37440000|1.3348|1|2023-05-08 19:14:37
37441000|0.0361|1|2023-05-08 19:14:37
37442000|0.21|1|2023-05-08 19:14:37
37425000|0.0051|0|2023-05-08 19:14:38
37424000|0.0049|0|2023-05-08 19:14:38
37423000|0.2585|0|2023-05-08 19:14:38
37422000|0.0399|0|2023-05-08 19:14:38
37421000|0.0187|0|2023-05-08 19:14:38
37437000|1.254|1|2023-05-08 19:14:38
37439000|0.0279|1|2023-05-08 19:14:38
37440000|1.3348|1|2023-05-08 19:14:38
37441000|0.0361|1|2023-05-08 19:14:38
37442000|0.21|1|2023-05-08 19:14:38
37425000|0.0051|0|2023-05-08 19:14:39
37424000|0.0049|0|2023-05-08 19:14:39
37423000|0.2585|0|2023-05-08 19:14:39
37422000|0.0399|0|2023-05-08 19:14:39
37421000|0.0187|0|2023-05-08 19:14:39
37437000|1.254|1|2023-05-08 19:14:39
37439000|0.0279|1|2023-05-08 19:14:39
37440000|1.3348|1|2023-05-08 19:14:39
37442000|0.21|1|2023-05-08 19:14:39
37443000|0.0049|1|2023-05-08 19:14:39
37425000|0.0051|0|2023-05-08 19:14:40
37424000|0.0049|0|2023-05-08 19:14:40
37423000|0.2585|0|2023-05-08 19:14:40
37422000|0.0399|0|2023-05-08 19:14:40
37421000|0.0187|0|2023-05-08 19:14:40
37437000|1.254|1|2023-05-08 19:14:40
37439000|0.0279|1|2023-05-08 19:14:40
37440000|1.3348|1|2023-05-08 19:14:40
37442000|0.21|1|2023-05-08 19:14:40
37443000|0.0049|1|2023-05-08 19:14:40
37425000|0.0051|0|2023-05-08 19:14:41
37424000|0.0049|0|2023-05-08 19:14:41
37423000|0.2585|0|2023-05-08 19:14:41
37422000|0.0399|0|2023-05-08 19:14:41
37421000|0.0187|0|2023-05-08 19:14:41
37437000|1.2201|1|2023-05-08 19:14:41
37439000|0.062|1|2023-05-08 19:14:41
37440000|1.3348|1|2023-05-08 19:14:41
37442000|0.21|1|2023-05-08 19:14:41
37443000|0.0049|1|2023-05-08 19:14:41
37428000|0.1247|0|2023-05-08 19:14:42
37427000|0.0393|0|2023-05-08 19:14:42
37426000|0.0646|0|2023-05-08 19:14:42
37425000|0.0944|0|2023-05-08 19:14:42
37424000|0.0049|0|2023-05-08 19:14:42
37440000|1.3348|1|2023-05-08 19:14:42
37442000|0.1383|1|2023-05-08 19:14:42
37443000|0.0049|1|2023-05-08 19:14:42
37444000|0.0558|1|2023-05-08 19:14:42
37446000|0.2055|1|2023-05-08 19:14:42
37430000|0.061|0|2023-05-08 19:14:43
37428000|0.1247|0|2023-05-08 19:14:43
37425000|0.0944|0|2023-05-08 19:14:43
37424000|0.0049|0|2023-05-08 19:14:43
37423000|0.1961|0|2023-05-08 19:14:43
37440000|1.2502|1|2023-05-08 19:14:43
37442000|0.0845|1|2023-05-08 19:14:43
37443000|0.0049|1|2023-05-08 19:14:43
37444000|0.0558|1|2023-05-08 19:14:43
37446000|0.2055|1|2023-05-08 19:14:43
37430000|0.061|0|2023-05-08 19:14:44
37428000|0.1247|0|2023-05-08 19:14:44
37425000|0.0944|0|2023-05-08 19:14:44
37424000|0.0049|0|2023-05-08 19:14:44
37423000|0.1961|0|2023-05-08 19:14:44
37440000|1.2502|1|2023-05-08 19:14:44
37442000|0.0845|1|2023-05-08 19:14:44
37443000|0.0049|1|2023-05-08 19:14:44
37444000|0.0558|1|2023-05-08 19:14:44
37446000|0.2055|1|2023-05-08 19:14:44
37430000|0.061|0|2023-05-08 19:14:45
37428000|0.1247|0|2023-05-08 19:14:45
37425000|0.0944|0|2023-05-08 19:14:45
37424000|0.0049|0|2023-05-08 19:14:45
37423000|0.1961|0|2023-05-08 19:14:45
37440000|1.2502|1|2023-05-08 19:14:45
37442000|0.0845|1|2023-05-08 19:14:45
37443000|0.0049|1|2023-05-08 19:14:45
37444000|0.0558|1|2023-05-08 19:14:45
37446000|0.2055|1|2023-05-08 19:14:45
37430000|0.061|0|2023-05-08 19:14:46
37428000|0.1247|0|2023-05-08 19:14:46
37425000|0.0944|0|2023-05-08 19:14:46
37424000|0.0049|0|2023-05-08 19:14:46
37423000|0.1961|0|2023-05-08 19:14:46
37440000|1.2502|1|2023-05-08 19:14:46
37442000|0.0845|1|2023-05-08 19:14:46
37443000|0.0049|1|2023-05-08 19:14:46
37444000|0.0558|1|2023-05-08 19:14:46
37446000|0.2055|1|2023-05-08 19:14:46
37435000|0.1844|0|2023-05-08 19:14:47
37434000|0.243|0|2023-05-08 19:14:47
37433000|0.0052|0|2023-05-08 19:14:47
37432000|0.1938|0|2023-05-08 19:14:47
37431000|0.0833|0|2023-05-08 19:14:47
37440000|0.6972|1|2023-05-08 19:14:47
37452000|0.0653|1|2023-05-08 19:14:47
37453000|0.0889|1|2023-05-08 19:14:47
37454000|0.0078|1|2023-05-08 19:14:47
37459000|0.073|1|2023-05-08 19:14:47
37439000|0.1894|0|2023-05-08 19:14:48
37438000|0.0864|0|2023-05-08 19:14:48
37437000|0.0955|0|2023-05-08 19:14:48
37436000|0.1019|0|2023-05-08 19:14:48
37435000|0.0843|0|2023-05-08 19:14:48
37440000|0.2931|1|2023-05-08 19:14:48
37452000|0.0048|1|2023-05-08 19:14:48
37454000|0.0078|1|2023-05-08 19:14:48
37455000|0.1455|1|2023-05-08 19:14:48
37459000|0.1192|1|2023-05-08 19:14:48
37439000|0.1894|0|2023-05-08 19:14:49
37438000|0.0864|0|2023-05-08 19:14:49
37437000|0.0955|0|2023-05-08 19:14:49
37436000|0.1019|0|2023-05-08 19:14:49
37435000|0.0843|0|2023-05-08 19:14:49
37440000|0.2653|1|2023-05-08 19:14:49
37452000|0.0048|1|2023-05-08 19:14:49
37454000|0.0078|1|2023-05-08 19:14:49
37455000|0.1455|1|2023-05-08 19:14:49
37459000|0.1192|1|2023-05-08 19:14:49
37439000|0.1894|0|2023-05-08 19:14:50
37438000|0.0864|0|2023-05-08 19:14:50
37437000|0.0955|0|2023-05-08 19:14:50
37436000|0.1019|0|2023-05-08 19:14:50
37435000|0.0843|0|2023-05-08 19:14:50
37440000|0.2653|1|2023-05-08 19:14:50
37452000|0.0048|1|2023-05-08 19:14:50
37454000|0.0078|1|2023-05-08 19:14:50
37455000|0.1455|1|2023-05-08 19:14:50
37459000|0.1192|1|2023-05-08 19:14:50
37439000|0.1044|0|2023-05-08 19:14:51
37437000|0.0101|0|2023-05-08 19:14:51
37436000|0.1019|0|2023-05-08 19:14:51
37434000|0.0514|0|2023-05-08 19:14:51
37433000|0.0052|0|2023-05-08 19:14:51
37440000|0.2542|1|2023-05-08 19:14:51
37452000|0.0895|1|2023-05-08 19:14:51
37454000|0.0078|1|2023-05-08 19:14:51
37455000|0.1455|1|2023-05-08 19:14:51
37459000|0.1192|1|2023-05-08 19:14:51
37439000|0.1044|0|2023-05-08 19:14:52
37437000|0.0101|0|2023-05-08 19:14:52
37436000|0.1019|0|2023-05-08 19:14:52
37433000|0.0052|0|2023-05-08 19:14:52
37432000|0.0482|0|2023-05-08 19:14:52
37440000|0.2532|1|2023-05-08 19:14:52
37452000|0.0895|1|2023-05-08 19:14:52
37454000|0.0078|1|2023-05-08 19:14:52
37455000|0.1455|1|2023-05-08 19:14:52
37459000|0.1192|1|2023-05-08 19:14:52
37439000|0.1044|0|2023-05-08 19:14:53
37437000|0.0101|0|2023-05-08 19:14:53
37436000|0.1019|0|2023-05-08 19:14:53
37433000|0.0052|0|2023-05-08 19:14:53
37432000|0.0482|0|2023-05-08 19:14:53
37440000|0.2532|1|2023-05-08 19:14:53
37449000|0.0863|1|2023-05-08 19:14:53
37452000|0.0895|1|2023-05-08 19:14:53
37454000|0.0078|1|2023-05-08 19:14:53
37455000|0.1455|1|2023-05-08 19:14:53
37439000|0.1044|0|2023-05-08 19:14:54
37437000|0.0101|0|2023-05-08 19:14:54
37436000|0.1019|0|2023-05-08 19:14:54
37433000|0.0052|0|2023-05-08 19:14:54
37432000|0.0482|0|2023-05-08 19:14:54
37440000|0.2518|1|2023-05-08 19:14:54
37449000|0.0863|1|2023-05-08 19:14:54
37452000|0.0895|1|2023-05-08 19:14:54
37454000|0.0078|1|2023-05-08 19:14:54
37455000|0.1455|1|2023-05-08 19:14:54
37439000|0.1044|0|2023-05-08 19:14:55
37437000|0.0101|0|2023-05-08 19:14:55
37436000|0.1019|0|2023-05-08 19:14:55
37433000|0.0052|0|2023-05-08 19:14:55
37432000|0.0482|0|2023-05-08 19:14:55
37440000|0.2304|1|2023-05-08 19:14:55
37449000|0.0863|1|2023-05-08 19:14:55
37452000|0.0895|1|2023-05-08 19:14:55
37455000|0.1455|1|2023-05-08 19:14:55
37458000|0.0589|1|2023-05-08 19:14:55
37439000|0.1044|0|2023-05-08 19:14:56
37437000|0.0101|0|2023-05-08 19:14:56
37436000|0.1019|0|2023-05-08 19:14:56
37433000|0.0052|0|2023-05-08 19:14:56
37432000|0.0482|0|2023-05-08 19:14:56
37440000|0.2303|1|2023-05-08 19:14:56
37449000|0.0863|1|2023-05-08 19:14:56
37452000|0.0895|1|2023-05-08 19:14:56
37455000|0.1455|1|2023-05-08 19:14:56
37458000|0.0589|1|2023-05-08 19:14:56
37439000|0.1044|0|2023-05-08 19:14:57
37437000|0.0101|0|2023-05-08 19:14:57
37436000|0.1019|0|2023-05-08 19:14:57
37433000|0.0052|0|2023-05-08 19:14:57
37432000|0.0482|0|2023-05-08 19:14:57
37440000|0.2303|1|2023-05-08 19:14:57
37449000|0.0863|1|2023-05-08 19:14:57
37452000|0.0895|1|2023-05-08 19:14:57
37455000|0.1455|1|2023-05-08 19:14:57
37458000|0.0589|1|2023-05-08 19:14:57
37439000|0.1044|0|2023-05-08 19:14:58
37437000|0.0101|0|2023-05-08 19:14:58
37436000|0.1019|0|2023-05-08 19:14:58
37433000|0.0052|0|2023-05-08 19:14:58
37432000|0.0482|0|2023-05-08 19:14:58
37440000|0.2303|1|2023-05-08 19:14:58
37449000|0.0863|1|2023-05-08 19:14:58
37452000|0.0895|1|2023-05-08 19:14:58
37455000|0.1455|1|2023-05-08 19:14:58
37458000|0.0589|1|2023-05-08 19:14:58
37439000|0.1044|0|2023-05-08 19:14:59
37437000|0.0101|0|2023-05-08 19:14:59
37436000|0.1019|0|2023-05-08 19:14:59
37433000|0.0052|0|2023-05-08 19:14:59
37432000|0.0482|0|2023-05-08 19:14:59
37440000|0.2303|1|2023-05-08 19:14:59
37449000|0.0863|1|2023-05-08 19:14:59
37452000|0.0895|1|2023-05-08 19:14:59
37455000|0.1455|1|2023-05-08 19:14:59
37458000|0.0589|1|2023-05-08 19:14:59
37439000|0.1044|0|2023-05-08 19:15:00
37437000|0.0101|0|2023-05-08 19:15:00
37436000|0.1019|0|2023-05-08 19:15:00
37433000|0.0052|0|2023-05-08 19:15:00
37432000|0.0482|0|2023-05-08 19:15:00
37440000|0.2303|1|2023-05-08 19:15:00
37449000|0.0863|1|2023-05-08 19:15:00
37452000|0.0895|1|2023-05-08 19:15:00
37455000|0.1455|1|2023-05-08 19:15:00
37458000|0.0589|1|2023-05-08 19:15:00
37439000|0.0645|0|2023-05-08 19:15:01
37437000|0.0101|0|2023-05-08 19:15:01
37436000|0.1019|0|2023-05-08 19:15:01
37433000|0.0052|0|2023-05-08 19:15:01
37432000|0.0482|0|2023-05-08 19:15:01
37440000|0.2303|1|2023-05-08 19:15:01
37449000|0.0863|1|2023-05-08 19:15:01
37452000|0.0895|1|2023-05-08 19:15:01
37453000|0.0086|1|2023-05-08 19:15:01
37455000|0.1455|1|2023-05-08 19:15:01
37440000|0.039|0|2023-05-08 19:15:02
37439000|0.0645|0|2023-05-08 19:15:02
37437000|0.0101|0|2023-05-08 19:15:02
37436000|0.1019|0|2023-05-08 19:15:02
37434000|0.0388|0|2023-05-08 19:15:02
37446000|0.0895|1|2023-05-08 19:15:02
37449000|0.1022|1|2023-05-08 19:15:02
37452000|0.0895|1|2023-05-08 19:15:02
37453000|0.0086|1|2023-05-08 19:15:02
37455000|0.1455|1|2023-05-08 19:15:02
37440000|0.039|0|2023-05-08 19:15:03
37439000|0.0645|0|2023-05-08 19:15:03
37438000|0.049|0|2023-05-08 19:15:03
37437000|0.0101|0|2023-05-08 19:15:03
37436000|0.1019|0|2023-05-08 19:15:03
37449000|0.1022|1|2023-05-08 19:15:03
37452000|0.0895|1|2023-05-08 19:15:03
37455000|0.1455|1|2023-05-08 19:15:03
37458000|0.1305|1|2023-05-08 19:15:03
37459000|0.1192|1|2023-05-08 19:15:03
37440000|0.0636|0|2023-05-08 19:15:04
37438000|0.049|0|2023-05-08 19:15:04
37436000|0.1172|0|2023-05-08 19:15:04
37432000|0.0482|0|2023-05-08 19:15:04
37429000|0.0084|0|2023-05-08 19:15:04
37449000|0.1022|1|2023-05-08 19:15:04
37452000|0.0895|1|2023-05-08 19:15:04
37455000|0.0841|1|2023-05-08 19:15:04
37458000|0.0589|1|2023-05-08 19:15:04
37459000|0.1818|1|2023-05-08 19:15:04
37440000|0.0636|0|2023-05-08 19:15:05
37438000|0.049|0|2023-05-08 19:15:05
37436000|0.1172|0|2023-05-08 19:15:05
37432000|0.0482|0|2023-05-08 19:15:05
37429000|0.0084|0|2023-05-08 19:15:05
37449000|0.1022|1|2023-05-08 19:15:05
37452000|0.0895|1|2023-05-08 19:15:05
37455000|0.0841|1|2023-05-08 19:15:05
37458000|0.0589|1|2023-05-08 19:15:05
37459000|0.1818|1|2023-05-08 19:15:05
37440000|0.0636|0|2023-05-08 19:15:06
37438000|0.049|0|2023-05-08 19:15:06
37436000|0.1172|0|2023-05-08 19:15:06
37432000|0.0482|0|2023-05-08 19:15:06
37429000|0.5423|0|2023-05-08 19:15:06
37449000|0.1022|1|2023-05-08 19:15:06
37452000|0.0895|1|2023-05-08 19:15:06
37455000|0.0841|1|2023-05-08 19:15:06
37458000|0.0589|1|2023-05-08 19:15:06
37459000|0.1818|1|2023-05-08 19:15:06
37440000|0.0636|0|2023-05-08 19:15:07
37438000|0.049|0|2023-05-08 19:15:07
37436000|0.1172|0|2023-05-08 19:15:07
37432000|0.0482|0|2023-05-08 19:15:07
37429000|0.5423|0|2023-05-08 19:15:07
37449000|0.1022|1|2023-05-08 19:15:07
37452000|0.0895|1|2023-05-08 19:15:07
37455000|0.0841|1|2023-05-08 19:15:07
37458000|0.0589|1|2023-05-08 19:15:07
37459000|0.1818|1|2023-05-08 19:15:07
37440000|0.0636|0|2023-05-08 19:15:08
37438000|0.049|0|2023-05-08 19:15:08
37436000|0.1172|0|2023-05-08 19:15:08
37432000|0.0482|0|2023-05-08 19:15:08
37429000|0.5423|0|2023-05-08 19:15:08
37449000|0.1022|1|2023-05-08 19:15:08
37452000|0.0895|1|2023-05-08 19:15:08
37455000|0.0841|1|2023-05-08 19:15:08
37458000|0.0589|1|2023-05-08 19:15:08
37459000|0.1818|1|2023-05-08 19:15:08
37440000|0.0636|0|2023-05-08 19:15:09
37438000|0.049|0|2023-05-08 19:15:09
37436000|0.1172|0|2023-05-08 19:15:09
37432000|0.0482|0|2023-05-08 19:15:09
37429000|0.5423|0|2023-05-08 19:15:09
37449000|0.1022|1|2023-05-08 19:15:09
37452000|0.0895|1|2023-05-08 19:15:09
37455000|0.0841|1|2023-05-08 19:15:09
37458000|0.0589|1|2023-05-08 19:15:09
37459000|0.1818|1|2023-05-08 19:15:09
37440000|0.0636|0|2023-05-08 19:15:10
37438000|0.049|0|2023-05-08 19:15:10
37436000|0.1172|0|2023-05-08 19:15:10
37432000|0.0482|0|2023-05-08 19:15:10
37429000|0.5423|0|2023-05-08 19:15:10
37449000|0.1022|1|2023-05-08 19:15:10
37452000|0.0895|1|2023-05-08 19:15:10
37455000|0.0841|1|2023-05-08 19:15:10
37458000|0.0589|1|2023-05-08 19:15:10
37459000|0.1818|1|2023-05-08 19:15:10
37440000|0.0636|0|2023-05-08 19:15:11
37438000|0.049|0|2023-05-08 19:15:11
37436000|0.1172|0|2023-05-08 19:15:11
37432000|0.0482|0|2023-05-08 19:15:11
37429000|0.5423|0|2023-05-08 19:15:11
37449000|0.1022|1|2023-05-08 19:15:11
37452000|0.0895|1|2023-05-08 19:15:11
37455000|0.0841|1|2023-05-08 19:15:11
37458000|0.0589|1|2023-05-08 19:15:11
37459000|0.1818|1|2023-05-08 19:15:11
37440000|0.0636|0|2023-05-08 19:15:12
37438000|0.049|0|2023-05-08 19:15:12
37436000|0.1172|0|2023-05-08 19:15:12
37432000|0.0482|0|2023-05-08 19:15:12
37429000|0.5423|0|2023-05-08 19:15:12
37449000|0.1022|1|2023-05-08 19:15:12
37452000|0.0895|1|2023-05-08 19:15:12
37455000|0.0841|1|2023-05-08 19:15:12
37458000|0.0589|1|2023-05-08 19:15:12
37459000|0.1818|1|2023-05-08 19:15:12
37440000|0.0636|0|2023-05-08 19:15:13
37438000|0.049|0|2023-05-08 19:15:13
37436000|0.1172|0|2023-05-08 19:15:13
37432000|0.0482|0|2023-05-08 19:15:13
37429000|0.0084|0|2023-05-08 19:15:13
37449000|0.0159|1|2023-05-08 19:15:13
37452000|0.0895|1|2023-05-08 19:15:13
37455000|0.0841|1|2023-05-08 19:15:13
37458000|0.0589|1|2023-05-08 19:15:13
37459000|0.1818|1|2023-05-08 19:15:13
37442000|0.0559|0|2023-05-08 19:15:14
37440000|0.0636|0|2023-05-08 19:15:14
37438000|0.049|0|2023-05-08 19:15:14
37436000|0.1172|0|2023-05-08 19:15:14
37432000|0.0482|0|2023-05-08 19:15:14
37455000|0.0841|1|2023-05-08 19:15:14
37458000|0.0589|1|2023-05-08 19:15:14
37459000|0.1818|1|2023-05-08 19:15:14
37462000|0.0647|1|2023-05-08 19:15:14
37465000|0.0844|1|2023-05-08 19:15:14
37447000|0.04|0|2023-05-08 19:15:15
37446000|0.0608|0|2023-05-08 19:15:15
37444000|0.0156|0|2023-05-08 19:15:15
37442000|0.0559|0|2023-05-08 19:15:15
37439000|0.5339|0|2023-05-08 19:15:15
37458000|0.0589|1|2023-05-08 19:15:15
37459000|0.147|1|2023-05-08 19:15:15
37462000|0.0053|1|2023-05-08 19:15:15
37463000|0.062|1|2023-05-08 19:15:15
37465000|0.0844|1|2023-05-08 19:15:15
37447000|0.04|0|2023-05-08 19:15:16
37446000|0.0608|0|2023-05-08 19:15:16
37444000|0.0156|0|2023-05-08 19:15:16
37442000|0.0559|0|2023-05-08 19:15:16
37439000|0.5339|0|2023-05-08 19:15:16
37458000|0.0589|1|2023-05-08 19:15:16
37459000|0.147|1|2023-05-08 19:15:16
37462000|0.0053|1|2023-05-08 19:15:16
37463000|0.062|1|2023-05-08 19:15:16
37465000|0.0844|1|2023-05-08 19:15:16
37447000|0.04|0|2023-05-08 19:15:17
37446000|0.0608|0|2023-05-08 19:15:17
37444000|0.0156|0|2023-05-08 19:15:17
37442000|0.0559|0|2023-05-08 19:15:17
37438000|0.0094|0|2023-05-08 19:15:17
37458000|0.0589|1|2023-05-08 19:15:17
37459000|0.147|1|2023-05-08 19:15:17
37462000|0.0053|1|2023-05-08 19:15:17
37463000|0.062|1|2023-05-08 19:15:17
37465000|0.0844|1|2023-05-08 19:15:17
37447000|0.04|0|2023-05-08 19:15:18
37446000|0.0608|0|2023-05-08 19:15:18
37444000|0.0156|0|2023-05-08 19:15:18
37442000|0.5898|0|2023-05-08 19:15:18
37438000|0.0094|0|2023-05-08 19:15:18
37458000|0.0589|1|2023-05-08 19:15:18
37459000|0.147|1|2023-05-08 19:15:18
37462000|0.0053|1|2023-05-08 19:15:18
37463000|0.062|1|2023-05-08 19:15:18
37465000|0.0844|1|2023-05-08 19:15:18
37444000|0.0156|0|2023-05-08 19:15:19
37442000|0.0969|0|2023-05-08 19:15:19
37438000|0.0094|0|2023-05-08 19:15:19
37436000|0.1172|0|2023-05-08 19:15:19
37432000|0.0482|0|2023-05-08 19:15:19
37457000|0.0847|1|2023-05-08 19:15:19
37459000|0.147|1|2023-05-08 19:15:19
37460000|0.0624|1|2023-05-08 19:15:19
37462000|0.0053|1|2023-05-08 19:15:19
37465000|0.1407|1|2023-05-08 19:15:19
37460000|0.1051|0|2023-05-08 19:15:20
37458000|0.2334|0|2023-05-08 19:15:20
37457000|0.0846|0|2023-05-08 19:15:20
37455000|0.0433|0|2023-05-08 19:15:20
37448000|0.0091|0|2023-05-08 19:15:20
37472000|0.0848|1|2023-05-08 19:15:20
37475000|0.0058|1|2023-05-08 19:15:20
37480000|0.0587|1|2023-05-08 19:15:20
37483000|0.0914|1|2023-05-08 19:15:20
37485000|0.0506|1|2023-05-08 19:15:20
37462000|0.0918|0|2023-05-08 19:15:21
37460000|0.1173|0|2023-05-08 19:15:21
37458000|0.0756|0|2023-05-08 19:15:21
37457000|0.0846|0|2023-05-08 19:15:21
37455000|0.0433|0|2023-05-08 19:15:21
37475000|0.0058|1|2023-05-08 19:15:21
37476000|0.0252|1|2023-05-08 19:15:21
37478000|0.0642|1|2023-05-08 19:15:21
37480000|0.0587|1|2023-05-08 19:15:21
37482000|0.0415|1|2023-05-08 19:15:21
37462000|0.0509|0|2023-05-08 19:15:22
