book-imbalance-0.2-5-1|mid_price|timestamp
44108.2144549951|34299500.0|2023-06-06 02:01:10
44110.11074968055|34299500.0|2023-06-06 02:01:10
45129.606752448526|34299500.0|2023-06-06 02:01:12
25683.94498539865|34299500.0|2023-06-06 02:01:12
-23890.104332083465|34299500.0|2023-06-06 02:01:13
-19355.939131376148|34299500.0|2023-06-06 02:01:14
33203.60609308481|34298500.0|2023-06-06 02:01:16
33548.35061011091|34298500.0|2023-06-06 02:01:17
10754.610661337525|34298500.0|2023-06-06 02:01:17
41822.47457007095|34298500.0|2023-06-06 02:01:18
-4582.924993444234|34299500.0|2023-06-06 02:01:19
-1768.2171537794172|34299500.0|2023-06-06 02:01:20
1084.2403629131616|34299500.0|2023-06-06 02:01:21
-34750.05063906908|34298500.0|2023-06-06 02:01:23
-34750.05063906908|34298500.0|2023-06-06 02:01:23
-30613.507339917123|34298500.0|2023-06-06 02:01:24
-29011.144612175973|34298500.0|2023-06-06 02:01:25
-30787.0215818882|34298500.0|2023-06-06 02:01:27
-29372.55557692051|34298500.0|2023-06-06 02:01:28
-29336.33257619366|34298500.0|2023-06-06 02:01:28
-29367.30047099143|34298500.0|2023-06-06 02:01:30
-8655.232085458189|34299500.0|2023-06-06 02:01:31
-8676.975363709778|34299500.0|2023-06-06 02:01:31
-8548.643535862862|34299500.0|2023-06-06 02:01:32
18432.21156551689|34299500.0|2023-06-06 02:01:33
50367.130509573966|34299500.0|2023-06-06 02:01:35
21305.79390630275|34299500.0|2023-06-06 02:01:36
27559.934587331118|34299500.0|2023-06-06 02:01:37
21052.999531749636|34299500.0|2023-06-06 02:01:37
21827.732520747184|34299500.0|2023-06-06 02:01:38
22453.503372208776|34299500.0|2023-06-06 02:01:40
-25002.563191631438|34299500.0|2023-06-06 02:01:40
-112879.97410932071|34299500.0|2023-06-06 02:01:42
-131353.50177491904|34299500.0|2023-06-06 02:01:43
-131823.8530708339|34299500.0|2023-06-06 02:01:43
-130326.40166607425|34299500.0|2023-06-06 02:01:45
-91142.4188912209|34299500.0|2023-06-06 02:01:45
-14375.182651569694|34299500.0|2023-06-06 02:01:47
-54691.44226904437|34299500.0|2023-06-06 02:01:48
-44536.62418069541|34299500.0|2023-06-06 02:01:48
-36394.41427952051|34299500.0|2023-06-06 02:01:50
-35870.768355832246|34299500.0|2023-06-06 02:01:50
-283.7433896288276|34299500.0|2023-06-06 02:01:52
-57271.78518916592|34299500.0|2023-06-06 02:01:53
-56845.00939625278|34299500.0|2023-06-06 02:01:53
-30707.28719005138|34299500.0|2023-06-06 02:01:55
-51665.04574044198|34299500.0|2023-06-06 02:01:56
-49528.54491080493|34299500.0|2023-06-06 02:01:57
-15487.262355075776|34299500.0|2023-06-06 02:01:58
-13500.273773849756|34299500.0|2023-06-06 02:01:59
-8689.25031428337|34299500.0|2023-06-06 02:02:00
-8330.535690878332|34299500.0|2023-06-06 02:02:00
-8289.09944729805|34299500.0|2023-06-06 02:02:01
-65957.9703497827|34299500.0|2023-06-06 02:02:03
-8597.749766389281|34299500.0|2023-06-06 02:02:03
2459.1546631507576|34299500.0|2023-06-06 02:02:05
-40535.293526945265|34299500.0|2023-06-06 02:02:06
-39621.52317829207|34299500.0|2023-06-06 02:02:06
-5643.941402970255|34299500.0|2023-06-06 02:02:08
-5600.832667444646|34299500.0|2023-06-06 02:02:08
-27444.07468929365|34305500.0|2023-06-06 02:02:10
484.1296154409647|34305000.0|2023-06-06 02:02:10
-28150.75042941943|34305500.0|2023-06-06 02:02:11
-91184.41793467998|34307500.0|2023-06-06 02:02:13
-74784.00936454907|34307500.0|2023-06-06 02:02:14
-78793.60710400567|34307500.0|2023-06-06 02:02:15
-78048.60791738592|34307500.0|2023-06-06 02:02:15
-77684.6412932288|34307500.0|2023-06-06 02:02:16
-20686.794894963503|34299500.0|2023-06-06 02:02:18
73715.04529669807|34307500.0|2023-06-06 02:02:19
71493.80197204203|34307500.0|2023-06-06 02:02:20
71493.80197204203|34307500.0|2023-06-06 02:02:20
142971.63072438614|34307000.0|2023-06-06 02:02:22
142808.19897400663|34307500.0|2023-06-06 02:02:23
71682.2945791021|34307500.0|2023-06-06 02:02:24
71682.2945791021|34307500.0|2023-06-06 02:02:24
79402.90562200398|34307500.0|2023-06-06 02:02:25
74913.18035456314|34307500.0|2023-06-06 02:02:26
68937.8784694612|34307500.0|2023-06-06 02:02:28
69094.39360972642|34307500.0|2023-06-06 02:02:28
-36861.66082575545|34307500.0|2023-06-06 02:02:29
-34173.22685490623|34307500.0|2023-06-06 02:02:30
-53635.56885001362|34306500.0|2023-06-06 02:02:32
-31623.535104283692|34306500.0|2023-06-06 02:02:33
-31417.63222893998|34306500.0|2023-06-06 02:02:33
-177942.24394667931|34293500.0|2023-06-06 02:02:35
-159402.83211109453|34294000.0|2023-06-06 02:02:35
-161114.99891927355|34294000.0|2023-06-06 02:02:36
-146296.02239645383|34294000.0|2023-06-06 02:02:38
-101220.65469119474|34294000.0|2023-06-06 02:02:38
-122638.94547156096|34294000.0|2023-06-06 02:02:39
-156980.80996594502|34299000.0|2023-06-06 02:02:40
-148530.6792387694|34293000.0|2023-06-06 02:02:42
-148062.89765998907|34293000.0|2023-06-06 02:02:43
-175915.23958834037|34293000.0|2023-06-06 02:02:43
-174299.30429538264|34293000.0|2023-06-06 02:02:44
-170230.2219946269|34293000.0|2023-06-06 02:02:46
-170253.63110652714|34293000.0|2023-06-06 02:02:46
-170252.22076378763|34293000.0|2023-06-06 02:02:47
-113511.75114737116|34293000.0|2023-06-06 02:02:49
-113082.13536260501|34293000.0|2023-06-06 02:02:49
-168547.27262468488|34292500.0|2023-06-06 02:02:51
-170238.0603618618|34292500.0|2023-06-06 02:02:51
-188971.09879767708|34293000.0|2023-06-06 02:02:53
-189322.43665097244|34293000.0|2023-06-06 02:02:54
-137403.7918773137|34293000.0|2023-06-06 02:02:55
-137403.7918773137|34293000.0|2023-06-06 02:02:55
-137403.7918773137|34293000.0|2023-06-06 02:02:55
-175749.4167973362|34286000.0|2023-06-06 02:02:58
-187515.01571737044|34286000.0|2023-06-06 02:02:59
-187502.1678633027|34286000.0|2023-06-06 02:02:59
-189533.8573988501|34286000.0|2023-06-06 02:03:01
-189579.11251345166|34286000.0|2023-06-06 02:03:02
-183649.54820008352|34280500.0|2023-06-06 02:03:03
-220860.37094411105|34280500.0|2023-06-06 02:03:04
-215763.6329868041|34280500.0|2023-06-06 02:03:05
-238315.72480614856|34284000.0|2023-06-06 02:03:06
-238184.4781624213|34284000.0|2023-06-06 02:03:06
-249374.588888333|34284000.0|2023-06-06 02:03:07
-172021.34323300832|34282000.0|2023-06-06 02:03:09
-205220.34903176688|34283000.0|2023-06-06 02:03:09
-234522.5293593537|34284000.0|2023-06-06 02:03:11
-237260.6572875064|34287000.0|2023-06-06 02:03:12
-237260.6572875064|34287000.0|2023-06-06 02:03:12
-246970.633490479|34284000.0|2023-06-06 02:03:13
-246970.633490479|34284000.0|2023-06-06 02:03:13
-239573.2640076682|34284000.0|2023-06-06 02:03:15
-235828.8570792172|34281500.0|2023-06-06 02:03:16
